id,news_url,title,tweet_ids,full_text
politifact304,http://www.cnn.com/2008/POLITICS/01/21/debate.transcript/index.html,Part 1 of CNN Democratic presidential debate,7.85299E+17,
politifact954,https://web.archive.org/web/20050322064340/http://www6.lexisnexis.com:80/publisher/EndUser?Action=UserDisplayFullDocument,LexisNexis(R) Publisher,1.06094E+18,
politifact13130,http://crime.chicagotribune.com/chicago/shootings/,Crime in Chicago: Explore your community,1.06466E+18,
politifact14474,https://www.law.cornell.edu/constitution/amendmentxxv,25th Amendment,9.66073E+17,
politifact279,http://youtube.com/watch?v=pesbcAei6p8,TPMtv Extra: South Carolina Ronald Reagan Debate,1.01524E+18,
politifact8005,http://www.cq.com/doc/newsmakertranscripts-4310502,interview on Fox News,1.01427E+18,
politifact320,http://www.youtube.com/watch?v=mGur36uVWxA,Web Ad A Tale of Two Mitts,7.42417E+17,
politifact627,http://thecaucus.blogs.nytimes.com/2008/08/15/mccain-in-colorado/,McCain in Colorado,4.94191E+16,
politifact671,https://web.archive.org/web/20080828144739/http://www.demconvention.com/joe-biden/,Democratic National Convention,1.00269E+18,
politifact968,http://www.politico.com/news/stories/0309/20344.html,60 Minutes Transcript,9.78062E+17,
politifact11399,https://www.youtube.com/watch?v=DZeKdfxI_RA,"""One Hundred Percent"" by Club for Growth Action",1.01996E+18,
politifact11021,http://www.ams.usda.gov/AMSv1.0/COOL,Country of Origin Labeling (COOL),9.69886E+17,
politifact677,http://www.foxnews.com/fns/,Fox News Sunday,1.00583E+18,
politifact11399,https://www.youtube.com/watch?v=DZeKdfxI_RA,"""One Hundred Percent"" by Club for Growth Action",1.00519E+18,
politifact99,http://www.msnbc.msn.com/id/3080247/,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",8.24079E+17,
politifact8085,http://www.realclearpolitics.com/video/2013/07/27/cnns_don_lemon_bill_oreillys_criticism_of_black_community_doesnt_go_far_enough.html,CNN's Don Lemon: Bill O'Reilly's Criticism Of Black Community "Doesn't Go Far Enough",9.98739E+17,
politifact8085,http://www.realclearpolitics.com/video/2013/07/27/cnns_don_lemon_bill_oreillys_criticism_of_black_community_doesnt_go_far_enough.html,CNN's Don Lemon: Bill O'Reilly's Criticism Of Black Community "Doesn't Go Far Enough",1.01464E+18,
politifact279,http://youtube.com/watch?v=pesbcAei6p8,TPMtv Extra: South Carolina Ronald Reagan Debate,9.98676E+17,
politifact14225,http://video.foxnews.com/v/5467929100001/?#sp=show-clips,Ivanka Trump: Father feels 'vindicated' after Comey hearing,1.04855E+18,
politifact340,http://www.msnbc.msn.com/id/3080247/,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",9.40349E+17,
politifact12120,http://politicaladarchive.org/ad/PolAd_BernieSanders_7h37u/,Political TV Ad Archive » PolAd,6.23867E+17,
politifact13900,https://twitter.com/RepMaloney/status/842422482518867969,Carolyn B. Maloney on Twitter: "Women's health & wellbeing don’t seem to count in the math of the GOP's merciless #PayMoreForLess healthcare bill. We must not defund @PPFA!… https:,1.02089E+18,
politifact1216,https://web.archive.org/web/20091003005639/http://barackobamaexperiment.com:80/posts/1575,“Dictionary” on President Obama’s Health Care Taxes,1.05913E+18,
politifact320,http://www.youtube.com/watch?v=mGur36uVWxA,Web Ad A Tale of Two Mitts,7.45894E+17,
politifact14984,http://www.nfib-sbet.org/,National Federation of Independent Business,1.04281E+18,
politifact13130,http://crime.chicagotribune.com/chicago/shootings/,Crime in Chicago: Explore your community,1.06465E+18,
politifact923,,Noted and Quoted,9.01958E+17,
politifact279,http://youtube.com/watch?v=pesbcAei6p8,TPMtv Extra: South Carolina Ronald Reagan Debate,9.91694E+17,
politifact14225,http://video.foxnews.com/v/5467929100001/?#sp=show-clips,Ivanka Trump: Father feels 'vindicated' after Comey hearing,1.06099E+18,
politifact7618,http://edition.cnn.com/TRANSCRIPTS/1304/02/cg.01.html,Transcripts,9.40528E+17,
politifact539,http://www.msnbc.msn.com/id/7003226/,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1.07383E+18,
politifact7669,http://www.whitehouse.gov/the-press-office/2013/04/17/statement-president,Statement by the President,1.00372E+18,
politifact239,http://www.ed.gov/about/overview/budget/history/index.html,U.S. Department of Education Budget History,9.21695E+17,
politifact954,https://web.archive.org/web/20050322064340/http://www6.lexisnexis.com:80/publisher/EndUser?Action=UserDisplayFullDocument,LexisNexis(R) Publisher,1.06453E+18,
politifact401,http://www.youtube.com/watch?v=cN10_6pyshQ,McCain: McSame as Bush,8.44594E+17,
politifact1202,https://web.archive.org/web/20090919163055/http://www.whitehouse.gov/the_press_office/Remarks-by-the-First-Lady-on-What-Health-Insurance-Reform-Means-for-Women-and-Families/,Remarks by the First Lady on What Health Insurance Reform Means for Women and Families,1.05842E+18,
politifact14036,https://apnews.com/c810d7de280a47e88848b0ac74690c83,Transcript of AP interview with Trump,1.02015E+18,
politifact12104,https://medium.com/@RepJoePitts/one-in-four-6665a7ddffd#.owx09xl56,One in Four – Congressman Joe Pitts – Medium,1.01309E+18,
politifact12773,https://www.washingtonpost.com/news/post-politics/wp/2016/06/13/hillary-clintons-speech-following-the-orlando-shooting/,‘Americans need to stand together’: Hillary Clinton’s remarks following the Orlando shooting,7.41995E+17,
politifact356,https://web.archive.org/web/20070105024255/http://www.focusonthefamily.com:80/press/focusvoices/A000000025.cfm,Dr. James Dobson,8.37672E+17,
politifact10371,http://us3.campaign-archive1.com/?u=468d5dc43334640650b81443f&id=711f7c7ca0&e=6d7cef570b,Rep. Michael McCaul (R-TX) Appears on Face the Nation,1.00587E+18,
politifact13305,http://www.politifact.com/ohio/statements/2016/mar/14/rob-portman/most-heroin-us-comes-over-mexican-border/,"Most heroin in U.S. now comes across Mexican border, Rob Portman says",7.0944E+17,
politifact10371,http://us3.campaign-archive1.com/?u=468d5dc43334640650b81443f&id=711f7c7ca0&e=6d7cef570b,Rep. Michael McCaul (R-TX) Appears on Face the Nation,1.06259E+18,
politifact100,http://thomas.loc.gov/cgi-bin/bdquery/z?d103:HR01025:%7CTOM:/bss/d103query.html,H.R.1025 - 103rd Congress (1993-1994): Brady Handgun Violence Prevention Act,1.05467E+18,
politifact14984,http://www.nfib-sbet.org/,National Federation of Independent Business,1.05776E+18,
politifact959,http://www.msnbc.msn.com/id/29705720/,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1.07397E+18,
politifact13900,https://twitter.com/RepMaloney/status/842422482518867969,Carolyn B. Maloney on Twitter: "Women's health & wellbeing don’t seem to count in the math of the GOP's merciless #PayMoreForLess healthcare bill. We must not defund @PPFA!… https:,1.06347E+18,
politifact13420,https://youtu.be/EiZW41bVF9I,Las Vegas campaign rally,7.45162E+17,
politifact6267,http://www.youtube.com/watch?v=Ud3mMj0AZZk,Obama for America TV Ad: "Firms",9.88528E+17,
politifact7390,https://web.archive.org/web/20130209000637/http://www.whitehouse.gov/state-of-the-union-2013,State of the Union 2013,1.0631E+18,
politifact13469,http://www.cnn.com/TRANSCRIPTS/1611/13/sotu.01.html,Transcripts,1.06051E+18,
politifact10408,http://www.eia.gov/cfapps/ipdbproject/IEDIndex3.cfm?tid=50&pid=53&aid=1,International Energy Statistics,1.04233E+18,
politifact8085,http://www.realclearpolitics.com/video/2013/07/27/cnns_don_lemon_bill_oreillys_criticism_of_black_community_doesnt_go_far_enough.html,CNN's Don Lemon: Bill O'Reilly's Criticism Of Black Community "Doesn't Go Far Enough",1.00404E+18,
politifact1201,http://www.msnbc.msn.com/id/32935603/ns/meet_the_press/page/3/,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1.0124E+18,
politifact239,http://www.ed.gov/about/overview/budget/history/index.html,U.S. Department of Education Budget History,1.03581E+18,
politifact671,https://web.archive.org/web/20080828144739/http://www.demconvention.com/joe-biden/,Democratic National Convention,1.02119E+18,
politifact13900,https://twitter.com/RepMaloney/status/842422482518867969,Carolyn B. Maloney on Twitter: "Women's health & wellbeing don’t seem to count in the math of the GOP's merciless #PayMoreForLess healthcare bill. We must not defund @PPFA!… https:,1.01747E+18,
politifact303,,Meet Barack Obama,1.00499E+18,
politifact13900,https://twitter.com/RepMaloney/status/842422482518867969,Carolyn B. Maloney on Twitter: "Women's health & wellbeing don’t seem to count in the math of the GOP's merciless #PayMoreForLess healthcare bill. We must not defund @PPFA!… https:,1.00971E+18,
politifact1731,http://abcnews.go.com/ThisWeek/week-transcript-goolsbee-brown-corker/story?id=10469580&page=2,"This Week' Transcript: Goolsbee, Brown & Corker",1.06897E+18,
politifact1201,http://www.msnbc.msn.com/id/32935603/ns/meet_the_press/page/3/,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1.01348E+18,
politifact12104,https://medium.com/@RepJoePitts/one-in-four-6665a7ddffd#.owx09xl56,One in Four – Congressman Joe Pitts – Medium,1.02088E+18,
politifact12104,https://medium.com/@RepJoePitts/one-in-four-6665a7ddffd#.owx09xl56,One in Four – Congressman Joe Pitts – Medium,1.02107E+18,
politifact6267,http://www.youtube.com/watch?v=Ud3mMj0AZZk,Obama for America TV Ad: "Firms",9.75761E+17,
politifact954,https://web.archive.org/web/20050322064340/http://www6.lexisnexis.com:80/publisher/EndUser?Action=UserDisplayFullDocument,LexisNexis(R) Publisher,1.02105E+18,
politifact979,http://www.globalsecurity.org/military/library/news/2009/03/mil-090327-whitehouse01.htm,Remarks by the President on a New Strategy for Afghanistan and Pakistan,6250762399,
politifact1731,http://abcnews.go.com/ThisWeek/week-transcript-goolsbee-brown-corker/story?id=10469580&page=2,"This Week' Transcript: Goolsbee, Brown & Corker",1.02118E+18,
politifact11021,http://www.ams.usda.gov/AMSv1.0/COOL,Country of Origin Labeling (COOL),9.18902E+17,
politifact959,http://www.msnbc.msn.com/id/29705720/,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1.07399E+18,
politifact348,http://www.pollingreport.com/C2.htm#Hillary,Political Figures: C (2),1.05919E+18,
politifact1201,http://www.msnbc.msn.com/id/32935603/ns/meet_the_press/page/3/,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1.01355E+18,
politifact677,http://www.foxnews.com/fns/,Fox News Sunday,1.00089E+18,
politifact961,,American International Group Inc Form 10K,6.31869E+17,
politifact370,http://tonto.eia.doe.gov/dnav/pet/pet_move_wkly_dc_NUS-Z00_mbblpd_w.htm,U.S. Imports & Exports,1.05293E+18,
politifact10348,http://www.eia.gov/cfapps/ipdbproject/IEDIndex3.cfm?tid=50&pid=53&aid=1,International Energy Statistics,6.63977E+17,
politifact100,http://thomas.loc.gov/cgi-bin/bdquery/z?d103:HR01025:%7CTOM:/bss/d103query.html,H.R.1025 - 103rd Congress (1993-1994): Brady Handgun Violence Prevention Act,9.65816E+17,
politifact12104,https://medium.com/@RepJoePitts/one-in-four-6665a7ddffd#.owx09xl56,One in Four – Congressman Joe Pitts – Medium,1.02092E+18,
politifact13900,https://twitter.com/RepMaloney/status/842422482518867969,Carolyn B. Maloney on Twitter: "Women's health & wellbeing don’t seem to count in the math of the GOP's merciless #PayMoreForLess healthcare bill. We must not defund @PPFA!… https:,1.02221E+18,
politifact13469,http://www.cnn.com/TRANSCRIPTS/1611/13/sotu.01.html,Transcripts,1.0713E+18,
politifact11294,http://beta.criticalmention.com/app/#clip/view?16261823/token/01fcf225-63fd-4230-87ff-f018e928e80f,Critical Mention,1.06929E+18,
politifact11294,http://beta.criticalmention.com/app/#clip/view?16261823/token/01fcf225-63fd-4230-87ff-f018e928e80f,Critical Mention,1.07008E+18,
politifact10371,http://us3.campaign-archive1.com/?u=468d5dc43334640650b81443f&id=711f7c7ca0&e=6d7cef570b,Rep. Michael McCaul (R-TX) Appears on Face the Nation,1.06477E+18,
politifact348,http://www.pollingreport.com/C2.htm#Hillary,Political Figures: C (2),1.05733E+18,
politifact10877,http://www.cbsnews.com/news/isis-ramadi-iraq-air-campaign-us-ground-troops/,Should ISIS' gains lead to more U.S. troops in Iraq?,8.58715E+17,
politifact14225,http://video.foxnews.com/v/5467929100001/?#sp=show-clips,Ivanka Trump: Father feels 'vindicated' after Comey hearing,1.06761E+18,
politifact10348,http://www.eia.gov/cfapps/ipdbproject/IEDIndex3.cfm?tid=50&pid=53&aid=1,International Energy Statistics,1.01812E+18,
politifact12104,https://medium.com/@RepJoePitts/one-in-four-6665a7ddffd#.owx09xl56,One in Four – Congressman Joe Pitts – Medium,1.02054E+18,
politifact12104,https://medium.com/@RepJoePitts/one-in-four-6665a7ddffd#.owx09xl56,One in Four – Congressman Joe Pitts – Medium,1.02093E+18,
politifact954,https://web.archive.org/web/20050322064340/http://www6.lexisnexis.com:80/publisher/EndUser?Action=UserDisplayFullDocument,LexisNexis(R) Publisher,1.06099E+18,
politifact10371,http://us3.campaign-archive1.com/?u=468d5dc43334640650b81443f&id=711f7c7ca0&e=6d7cef570b,Rep. Michael McCaul (R-TX) Appears on Face the Nation,1.0213E+18,
politifact12751,https://www.census.gov/foreign-trade/statistics/historical/goods.pdf,US Trade in Goods,1.05478E+18,
politifact620,http://www.youtube.com/watch?v=xcfkmklTgDs,Obama campaign radio ad,2.12062E+17,
politifact9512,https://www.youtube.com/watch?v=67ubjGrTipk&feature=youtu.be,Joni Ernst "Promises" Ad,9.72731E+17,
politifact5410,http://www.cdc.gov/nchs/data/nvsr/nvsr60/nvsr60_01.pdf,Centers for Disease Control and Prevention,1.02082E+18,
politifact14984,http://www.nfib-sbet.org/,National Federation of Independent Business,1.06833E+18,
politifact13130,http://crime.chicagotribune.com/chicago/shootings/,Crime in Chicago: Explore your community,1.06465E+18,
politifact10371,http://us3.campaign-archive1.com/?u=468d5dc43334640650b81443f&id=711f7c7ca0&e=6d7cef570b,Rep. Michael McCaul (R-TX) Appears on Face the Nation,1.01124E+18,
politifact10408,http://www.eia.gov/cfapps/ipdbproject/IEDIndex3.cfm?tid=50&pid=53&aid=1,International Energy Statistics,1.03994E+18,
politifact13900,https://twitter.com/RepMaloney/status/842422482518867969,Carolyn B. Maloney on Twitter: "Women's health & wellbeing don’t seem to count in the math of the GOP's merciless #PayMoreForLess healthcare bill. We must not defund @PPFA!… https:,1.02026E+18,
politifact11399,https://www.youtube.com/watch?v=DZeKdfxI_RA,"""One Hundred Percent"" by Club for Growth Action",1.07095E+18,
politifact12104,https://medium.com/@RepJoePitts/one-in-four-6665a7ddffd#.owx09xl56,One in Four – Congressman Joe Pitts – Medium,1.07137E+18,
politifact13136,https://www.washingtonpost.com/news/the-fix/wp/2016/09/26/the-first-trump-clinton-presidential-debate-transcript-annotated/?hpid=hp_rhp-top-table-main_transcript-905pm%3Ahomepage%2Fstory,"The first Trump-Clinton presidential debate transcript, annotated",7.82246E+17,
politifact11399,https://www.youtube.com/watch?v=DZeKdfxI_RA,"""One Hundred Percent"" by Club for Growth Action",1.02333E+18,
politifact627,http://thecaucus.blogs.nytimes.com/2008/08/15/mccain-in-colorado/,McCain in Colorado,2.93093E+17,
politifact401,http://www.youtube.com/watch?v=cN10_6pyshQ,McCain: McSame as Bush,1.0207E+18,
politifact683,http://www.cbsnews.com/htdocs/pdf/FTN_083108.pdf,Interview with Rudy Giuliani,9.93227E+17,
politifact8085,http://www.realclearpolitics.com/video/2013/07/27/cnns_don_lemon_bill_oreillys_criticism_of_black_community_doesnt_go_far_enough.html,CNN's Don Lemon: Bill O'Reilly's Criticism Of Black Community "Doesn't Go Far Enough",1.01306E+18,
